customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label,monthly_emi,emi_to_income_ratio,risk_score_numeric
CUST03069,29,Employed,49366.26,16823.05,12,659,0.1339,22,1,0.3408,Low,1401.92,0.3408,0
CUST03071,55,Employed,63209.86,31140.63,24,660,0.2058,21,1,0.4927,Low,1297.53,0.2463,0
CUST03072,37,Employed,111974.45,12073.36,48,610,0.1637,18,0,0.1078,Low,251.53,0.027,0
CUST03073,54,Unemployed,15551.82,64544.77,60,817,0.227,18,0,4.1503,Medium,1075.75,0.8301,1
CUST03074,44,Employed,29632.93,22612.21,48,593,0.2883,19,0,0.7631,Low,471.09,0.1908,0
CUST03075,52,Employed,78291.41,146916.34,48,691,0.3696,19,2,1.8765,Medium,3060.76,0.4691,1
CUST03076,21,Employed,77129.96,60215.11,12,628,0.3443,16,1,0.7807,Low,5017.93,0.7807,0
CUST03077,28,Self-Employed,58428.28,124742.61,48,715,0.3337,17,0,2.135,Medium,2598.8,0.5337,1
CUST03078,43,Employed,107553.41,30607.78,24,541,0.2121,17,2,0.2846,Medium,1275.32,0.1423,1
CUST03079,60,Retired,42201.19,25128.14,84,639,0.5595,20,2,0.5954,Medium,299.14,0.0851,1
CUST03080,32,Employed,89989.14,99147.5,60,697,0.323,20,0,1.1018,Low,1652.46,0.2204,0
CUST03081,32,Employed,59178.07,136849.97,84,668,0.2098,17,1,2.3125,Medium,1629.17,0.3304,1
CUST03082,35,Employed,45991.64,21607.79,12,689,0.2934,16,0,0.4698,Low,1800.65,0.4698,0
CUST03083,61,Self-Employed,76199.75,90441.83,120,583,0.3066,18,0,1.1869,Low,753.68,0.1187,0
CUST03084,39,Employed,79733.93,17316.23,36,622,0.3589,18,0,0.2172,Low,481.01,0.0724,0
CUST03085,46,Employed,59031.23,122763.63,120,648,0.391,19,1,2.0796,Medium,1023.03,0.208,1
CUST03086,49,Employed,58624.73,136849.36,120,712,0.4881,20,0,2.3343,Medium,1140.41,0.2334,1
CUST03087,42,Unemployed,38105.82,96175.17,84,761,0.6649,21,0,2.5239,Medium,1144.94,0.3606,1
CUST03088,60,Employed,55760.73,104809.75,60,501,0.0674,21,1,1.8796,Medium,1746.83,0.3759,1
CUST03089,41,Self-Employed,95195.91,13038.29,84,624,0.3256,18,4,0.137,Medium,155.22,0.0196,1
CUST03090,58,Unemployed,20227.74,15581.69,36,597,0.1794,18,1,0.7703,Low,432.82,0.2568,0
CUST03091,40,Employed,85351.29,31052.23,36,588,0.2461,20,0,0.3638,Low,862.56,0.1213,0
CUST03092,49,Employed,69158.53,44705.13,48,671,0.2232,23,0,0.6464,Low,931.36,0.1616,0
CUST03093,24,Employed,82396.7,115179.14,60,652,0.0972,16,1,1.3979,Medium,1919.65,0.2796,1
CUST03094,27,Employed,59158.41,68137.24,24,560,0.2783,20,1,0.7413,Low,2839.05,0.5759,0
CUST03095,48,Employed,98618.6,16346.2,48,556,0.2171,15,1,0.1658,Low,340.55,0.0414,0
CUST03096,48,Employed,74818.93,128633.53,36,686,0.1123,18,2,1.7193,Medium,3573.15,0.5731,1
CUST03098,42,Employed,61548.35,70978.81,60,594,0.1367,20,1,1.1532,Low,1182.98,0.2306,0
CUST03099,32,Employed,64477.24,79205.78,48,648,0.1497,18,0,1.2284,Low,1650.12,0.3071,0
CUST03100,23,Employed,53535.82,16383.87,60,663,0.4717,19,0,0.306,Low,273.06,0.0612,0
CUST03101,42,Self-Employed,87889.88,60537.53,84,773,0.0639,21,0,0.6888,Low,720.68,0.0984,0
CUST03102,64,Retired,59158.41,58911.63,12,641,0.2891,21,1,2.1073,Medium,4909.3,0.9958,1
CUST03103,22,Unemployed,19786.24,145039.77,24,828,0.4589,20,1,5.0,High,6043.32,3.6652,2
CUST03104,44,Employed,41451.99,100762.57,24,635,0.3334,18,0,2.4308,Medium,4198.44,1.2154,1
CUST03105,54,Employed,31111.28,118416.56,24,745,0.4532,21,0,3.8062,Medium,4934.02,1.9031,1
CUST03106,47,Employed,74606.73,23608.15,36,582,0.1794,18,2,0.3164,Medium,655.78,0.1055,1
CUST03107,61,Employed,71824.96,65454.4,36,597,0.0604,17,0,0.9113,Low,1818.18,0.3038,0
CUST03108,21,Employed,58506.49,32775.16,24,785,0.288,20,0,0.5602,Low,1365.63,0.2801,0
CUST03109,28,Self-Employed,122217.42,129727.4,60,594,0.2763,23,0,1.0614,Low,2162.12,0.2123,0
CUST03110,43,Employed,45023.81,27093.99,12,632,0.2553,21,3,0.6018,Medium,2257.83,0.6018,1
CUST03111,58,Employed,72617.48,68636.33,36,597,0.221,20,0,0.9452,Low,1906.56,0.3151,0
CUST03112,26,Retired,44645.15,12779.29,84,739,0.13,21,0,0.2862,Low,152.13,0.0409,0
CUST03113,42,Employed,50186.39,96972.67,48,553,0.2345,20,1,1.9323,Medium,2020.26,0.4831,1
CUST03114,45,Employed,55149.15,74879.09,48,754,0.0822,19,0,1.3578,Low,1559.98,0.3394,0
CUST03115,38,Employed,59158.41,77205.18,36,669,0.8398,23,0,1.4401,Low,2144.59,0.435,0
CUST03116,37,Employed,70055.08,19734.74,24,664,0.1283,22,2,0.2817,Low,822.28,0.1409,0
CUST03117,32,Self-Employed,72089.2,79527.27,60,645,0.1704,17,5,1.1032,High,1325.45,0.2206,2
CUST03118,26,Employed,56472.12,86748.61,12,750,0.3375,19,0,1.5361,Low,7229.05,1.5361,0
CUST03119,46,Employed,50757.91,144611.81,48,632,0.0581,16,0,2.849,Medium,3012.75,0.7123,1
CUST03120,47,Self-Employed,88910.96,9817.29,36,593,0.4699,24,0,0.1104,Low,272.7,0.0368,0
CUST03121,28,Unemployed,18574.17,138793.47,60,691,0.3516,24,0,5.0,High,2313.22,1.4945,2
CUST03122,39,Retired,38097.56,74536.85,24,643,0.7066,18,0,1.9565,Medium,3105.7,0.9782,1
CUST03123,62,Unemployed,21041.19,35466.61,12,806,0.1602,19,0,1.6856,Low,2955.55,1.6856,0
CUST03124,21,Employed,50920.73,101504.18,12,722,0.1542,19,0,1.9934,Low,8458.68,1.9934,0
CUST03125,49,Employed,61462.9,79972.57,48,677,0.0913,18,3,1.3012,Medium,1666.1,0.3253,1
CUST03126,55,Employed,85491.23,37879.48,120,764,0.3036,19,0,0.4431,Low,315.66,0.0443,0
CUST03127,60,Employed,80093.47,95889.89,48,533,0.28,19,1,1.1972,Medium,1997.71,0.2993,1
CUST03128,34,Self-Employed,40152.14,73623.03,84,648,0.0813,17,0,1.8336,Low,876.46,0.2619,0
CUST03129,55,Unemployed,32190.7,104907.12,36,658,0.1751,18,1,3.2589,High,2914.09,1.0863,2
CUST03130,40,Employed,40288.85,104916.15,120,633,0.2265,20,0,2.6041,Medium,874.3,0.2604,1
CUST03131,33,Employed,74823.06,73558.22,12,627,0.5462,18,0,0.9831,Low,6129.85,0.9831,0
CUST03132,58,Employed,38132.5,61665.45,24,739,0.4639,19,2,1.6171,Medium,2569.39,0.8086,1
CUST03133,28,Retired,33276.39,14170.42,24,501,0.1382,17,1,0.4258,Low,590.43,0.2129,0
CUST03134,63,Employed,85162.06,76607.76,120,648,0.1953,17,0,0.8996,Low,638.4,0.09,0
CUST03135,40,Unemployed,22736.89,40251.68,36,535,0.2928,20,2,1.7703,Medium,1118.1,0.5901,1
CUST03136,53,Unemployed,15520.91,12720.88,12,630,0.1899,17,4,0.8196,High,1060.07,0.8196,2
CUST03137,46,Retired,43850.24,52905.13,48,645,0.2664,19,0,1.2065,Low,1102.19,0.3016,0
CUST03138,59,Self-Employed,41515.55,17683.01,84,779,0.2288,22,0,0.4259,Low,210.51,0.0608,0
CUST03139,41,Self-Employed,102476.06,89062.56,24,607,0.45,19,1,0.8691,Low,3710.94,0.4346,0
CUST03140,62,Employed,58455.15,78032.01,60,654,0.3956,20,0,1.3349,Low,1300.53,0.267,0
CUST03141,63,Employed,84475.08,119902.2,36,551,0.167,20,0,1.4194,Low,3330.62,0.4731,0
CUST03142,61,Employed,62004.17,43806.86,24,690,0.1101,18,0,0.7065,Low,1825.29,0.3533,0
CUST03143,29,Employed,51072.28,58871.71,60,543,0.5487,21,2,1.1527,Medium,981.2,0.2305,1
CUST03144,44,Retired,50514.0,104897.81,120,507,0.2277,17,1,2.0766,Medium,874.15,0.2077,1
CUST03146,61,Unemployed,19356.03,136104.61,24,627,0.2289,19,0,5.0,High,5671.03,3.5158,2
CUST03147,37,Employed,49337.43,80519.61,36,631,0.1715,21,0,1.632,Low,2236.66,0.544,0
CUST03148,44,Employed,78779.58,103302.36,60,740,0.3287,18,0,1.3113,Low,1721.71,0.2623,0
CUST03149,41,Retired,31251.42,82128.74,60,771,0.2601,19,4,2.628,High,1368.81,0.5256,2
CUST03150,59,Employed,79986.05,68046.8,12,769,0.288,12,0,0.8507,Low,5670.57,0.8507,0
CUST03151,61,Employed,65658.29,92333.16,84,742,0.3289,17,0,1.4063,Low,1099.2,0.2009,0
CUST03152,59,Employed,70356.72,61042.39,84,816,0.1141,20,1,0.8676,Low,726.7,0.1239,0
CUST03153,33,Self-Employed,84899.79,45627.31,84,686,0.1326,19,1,0.5374,Low,543.18,0.0768,0
CUST03154,31,Employed,72151.02,107322.72,12,687,0.2791,20,1,1.4875,Medium,8943.56,1.4875,1
CUST03155,39,Employed,53046.26,131436.14,84,796,0.3898,19,0,2.4778,Medium,1564.72,0.354,1
CUST03156,31,Employed,56726.53,46763.52,12,560,0.2161,20,0,0.8244,Low,3896.96,0.8244,0
CUST03157,33,Self-Employed,80661.91,107499.28,60,725,0.2557,21,1,1.3327,Low,1791.65,0.2665,0
CUST03158,21,Self-Employed,20968.91,67932.76,60,646,0.142,18,0,3.2397,Medium,1132.21,0.6479,1
CUST03159,60,Employed,54490.09,48802.33,36,756,0.1836,23,0,0.8956,Low,1355.62,0.2985,0
CUST03160,64,Employed,71256.19,95061.09,48,744,0.1792,20,0,1.3341,Low,1980.44,0.3335,0
CUST03161,39,Unemployed,59158.41,141215.1,12,636,0.3002,17,0,5.0,High,11767.92,2.3871,2
CUST03162,32,Employed,52841.36,55995.26,84,553,0.3297,22,0,1.0597,Low,666.61,0.1514,0
CUST03163,28,Employed,61711.11,115124.5,48,757,0.5927,19,2,1.8655,Medium,2398.43,0.4664,1
CUST03164,28,Employed,98727.71,50631.22,12,612,0.3283,18,0,0.5128,Low,4219.27,0.5128,0
CUST03165,32,Unemployed,12094.72,121560.92,84,659,0.6039,17,0,5.0,High,1447.15,1.4358,2
CUST03166,53,Employed,54262.15,115197.79,120,560,0.2256,19,0,2.123,Medium,959.98,0.2123,1
CUST03167,46,Employed,31407.02,116016.75,120,621,0.2601,21,4,3.694,High,966.81,0.3694,2
CUST03169,48,Self-Employed,83775.72,25375.05,84,680,0.3438,18,2,0.3029,Low,302.08,0.0433,0
CUST03170,25,Employed,104557.47,61381.69,36,589,0.4471,20,0,0.5871,Low,1705.05,0.1957,0
CUST03171,28,Employed,48030.85,96467.76,36,648,0.3683,20,0,2.0085,Medium,2679.66,0.6695,1
CUST03172,45,Self-Employed,87427.97,90618.94,120,705,0.2556,22,0,1.0365,Low,755.16,0.1037,0
CUST03173,47,Retired,34454.96,118191.8,24,616,0.17,21,0,3.4303,Medium,4924.66,1.7152,1
CUST03174,43,Self-Employed,10698.22,11801.89,12,663,0.2484,18,0,1.1032,Low,983.49,1.1032,0
CUST03175,50,Employed,65160.48,107232.42,12,639,0.2478,22,0,1.6457,Low,8936.04,1.6457,0
CUST03176,43,Employed,54793.71,111969.97,120,615,0.0953,21,4,2.0435,High,933.08,0.2043,2
CUST03177,40,Unemployed,20158.28,13859.66,12,699,0.5019,21,1,0.6875,Low,1154.97,0.6875,0
CUST03178,38,Unemployed,24786.38,83108.94,36,580,0.2168,20,0,3.353,Medium,2308.58,1.1177,1
CUST03179,38,Employed,51313.21,40523.94,84,661,0.2601,21,2,0.7897,Low,482.43,0.1128,0
CUST03180,22,Employed,42916.38,121235.95,12,683,0.6278,17,0,2.8249,Medium,10103.0,2.8249,1
CUST03181,24,Self-Employed,58932.94,12193.97,24,757,0.3464,21,1,0.2069,Low,508.08,0.1035,0
CUST03182,50,Employed,38510.31,26193.8,60,654,0.3091,16,1,0.6802,Low,436.56,0.136,0
CUST03183,53,Employed,102012.33,20145.8,24,554,0.0899,15,0,0.1975,Low,839.41,0.0987,0
CUST03184,56,Employed,76931.05,14456.57,84,703,0.5634,18,0,0.1879,Low,172.1,0.0268,0
CUST03185,38,Employed,97416.88,92010.68,60,578,0.1124,23,0,0.9445,Low,1533.51,0.1889,0
CUST03186,57,Employed,74708.72,130939.3,36,648,0.2538,21,0,1.7527,Low,3637.2,0.5842,0
CUST03187,39,Self-Employed,25971.81,79091.1,120,610,0.3637,20,0,3.0453,Medium,659.09,0.3045,1
CUST03188,48,Employed,59158.41,35534.32,84,635,0.6701,19,0,0.4911,Low,423.03,0.0858,0
CUST03189,60,Employed,79523.63,54850.46,48,753,0.2574,21,2,0.6897,Low,1142.72,0.1724,0
CUST03190,40,Employed,22325.62,57253.1,84,702,0.2035,22,0,2.5645,Medium,681.58,0.3663,1
CUST03191,53,Employed,46713.41,70487.13,36,561,0.5747,21,1,1.5089,Medium,1957.98,0.503,1
CUST03192,32,Employed,65738.56,65978.06,48,771,0.2023,20,0,1.0036,Low,1374.54,0.2509,0
CUST03193,35,Employed,66223.76,102316.93,60,734,0.1121,22,3,1.545,Medium,1705.28,0.309,1
CUST03194,61,Self-Employed,78514.99,54287.26,48,683,0.1954,21,0,0.6914,Low,1130.98,0.1729,0
CUST03195,59,Employed,74059.91,101129.98,60,464,0.3338,21,0,1.3655,Medium,1685.5,0.2731,1
CUST03196,22,Employed,74884.06,84282.15,84,582,0.0684,18,0,1.1255,Low,1003.36,0.1608,0
CUST03197,49,Employed,82302.32,12033.78,48,650,0.3613,21,0,0.1462,Low,250.7,0.0366,0
CUST03198,61,Employed,78379.87,138352.45,60,782,0.6178,18,0,1.7652,Low,2305.87,0.353,0
CUST03199,30,Unemployed,12539.94,30803.82,84,648,0.3915,19,1,2.4565,Medium,366.71,0.3509,1
CUST03200,22,Employed,89244.67,70471.68,48,572,0.1072,18,0,0.7896,Low,1468.16,0.1974,0
CUST03201,31,Retired,44846.97,142401.59,60,515,0.0587,20,0,3.1753,Medium,2373.36,0.6351,1
CUST03202,33,Employed,106632.98,40863.31,24,635,0.6628,17,0,0.3832,Low,1702.64,0.1916,0
CUST03203,30,Unemployed,10000.0,8213.86,12,661,0.0998,20,0,0.8214,Low,684.49,0.8214,0
CUST03204,34,Employed,48860.98,76057.22,24,550,0.1295,18,0,1.5566,Medium,3169.05,0.7783,1
CUST03205,38,Self-Employed,103045.07,37470.02,36,648,0.2601,21,0,0.3636,Low,1040.83,0.1212,0
CUST03206,29,Employed,28147.64,89393.99,120,819,0.3111,17,0,3.1759,Medium,744.95,0.3176,1
CUST03207,59,Employed,31516.03,123480.68,120,620,0.1746,23,3,3.918,High,1029.01,0.3918,2
CUST03208,48,Unemployed,29750.57,79126.89,48,625,0.0399,20,0,2.6597,Medium,1648.48,0.6649,1
CUST03209,23,Self-Employed,50418.89,98529.26,120,850,0.3066,20,0,1.9542,Low,821.08,0.1954,0
CUST03210,40,Employed,55133.14,101592.1,84,622,0.1899,19,0,1.8427,Low,1209.43,0.2632,0
CUST03211,26,Employed,71569.88,123977.5,60,569,0.265,20,4,1.7323,High,2066.29,0.3465,2
CUST03212,47,Employed,89505.81,104749.39,24,593,0.4777,19,0,1.1703,Low,4364.56,0.5852,0
CUST03213,22,Unemployed,37789.67,146544.96,24,673,0.4557,17,0,3.8779,High,6106.04,1.939,2
CUST03214,49,Employed,73263.87,71150.63,84,612,0.5152,21,0,0.9712,Low,847.03,0.1387,0
CUST03215,58,Employed,43257.61,12287.46,60,639,0.4666,21,0,0.2841,Low,204.79,0.0568,0
CUST03216,23,Self-Employed,37131.05,62133.9,48,646,0.3311,18,0,1.6734,Low,1294.46,0.4183,0
CUST03217,36,Unemployed,14357.99,126782.32,84,850,0.1221,21,1,5.0,High,1509.31,1.2614,2
CUST03218,50,Self-Employed,46675.46,24294.81,36,707,0.1862,19,0,0.5205,Low,674.86,0.1735,0
CUST03219,60,Self-Employed,56546.65,111711.28,36,573,0.2287,19,1,1.9756,Medium,3103.09,0.6585,1
CUST03220,22,Self-Employed,83272.59,82670.91,84,636,0.4349,22,0,0.9928,Low,984.18,0.1418,0
CUST03221,37,Employed,64032.75,135596.58,36,714,0.3624,23,0,2.1176,Low,3766.57,0.7059,0
CUST03222,61,Employed,60781.62,111022.5,120,736,0.5267,18,4,1.8266,High,925.19,0.1827,2
CUST03223,32,Unemployed,27316.19,100776.0,60,521,0.1308,17,0,3.6892,High,1679.6,0.7378,2
CUST03224,55,Employed,86776.16,133597.3,24,536,0.4673,21,0,1.5396,Medium,5566.55,0.7698,1
CUST03225,63,Unemployed,21581.0,136691.89,84,687,0.3669,19,0,5.0,High,1627.28,0.9048,2
CUST03226,21,Employed,51971.76,60812.92,36,598,0.399,19,0,1.1701,Low,1689.25,0.39,0
CUST03227,35,Employed,73594.67,139537.86,24,587,0.703,18,1,1.896,Medium,5814.08,0.948,1
CUST03228,46,Retired,37343.07,12931.21,84,664,0.3169,21,0,0.3463,Low,153.94,0.0495,0
CUST03229,57,Self-Employed,74454.5,115572.16,36,713,0.2601,20,2,1.5523,Medium,3210.34,0.5174,1
CUST03230,41,Employed,42312.38,53796.99,36,630,0.0632,17,0,1.2714,Low,1494.36,0.4238,0
CUST03231,51,Self-Employed,97144.84,75672.56,84,494,0.2195,19,0,0.779,Low,900.86,0.1113,0
CUST03232,45,Self-Employed,69447.22,126183.73,48,607,0.2024,20,0,1.817,Low,2628.83,0.4542,0
CUST03233,43,Employed,59158.41,97370.61,60,557,0.1564,21,2,2.0222,Medium,1622.84,0.3292,1
CUST03234,44,Employed,83764.15,71336.2,48,694,0.2044,18,5,0.8516,High,1486.17,0.2129,2
CUST03235,58,Unemployed,22668.74,28770.32,120,814,0.2251,20,0,1.2692,Low,239.75,0.1269,0
CUST03236,48,Unemployed,16341.38,141193.4,24,673,0.1984,19,0,5.0,High,5883.06,4.3201,2
CUST03237,41,Employed,56666.75,53209.23,120,685,0.1663,19,3,0.939,Medium,443.41,0.0939,1
CUST03238,63,Unemployed,15781.9,19668.42,24,715,0.1084,19,0,1.2463,Low,819.52,0.6231,0
CUST03239,38,Unemployed,23153.68,86801.28,84,757,0.063,21,0,3.7489,Medium,1033.35,0.5356,1
CUST03240,56,Employed,61341.65,63910.57,60,648,0.1564,18,2,1.0419,Medium,1065.18,0.2084,1
CUST03241,55,Self-Employed,106847.71,90624.12,36,645,0.6226,19,5,0.8482,High,2517.34,0.2827,2
CUST03242,29,Employed,74359.28,38861.84,60,725,0.5471,20,0,0.5226,Low,647.7,0.1045,0
CUST03243,58,Employed,82676.97,59915.69,36,574,0.2081,22,0,0.7247,Low,1664.32,0.2416,0
CUST03244,50,Self-Employed,84775.52,146013.71,12,529,0.3449,20,2,1.7224,Medium,12167.81,1.7224,1
CUST03245,64,Unemployed,20002.91,140797.75,120,612,0.331,20,0,5.0,High,1173.31,0.7039,2
CUST03246,54,Self-Employed,60561.67,130335.35,12,750,0.1879,18,0,2.1521,Low,10861.28,2.1521,0
CUST03247,52,Employed,77618.19,117972.53,60,661,0.1346,19,0,1.5199,Low,1966.21,0.304,0
CUST03248,23,Employed,93334.06,27701.17,120,612,0.1527,16,2,0.2968,Low,230.84,0.0297,0
CUST03249,23,Employed,60605.6,72704.94,12,731,0.1692,18,0,1.1996,Low,6058.74,1.1996,0
CUST03250,48,Employed,48024.29,110545.9,12,694,0.4852,19,0,2.3019,Medium,9212.16,2.3019,1
CUST03251,64,Employed,68629.92,42956.3,120,648,0.4194,21,0,0.6259,Low,357.97,0.0626,0
CUST03252,35,Employed,65053.0,9795.76,120,634,0.1192,21,2,0.1506,Low,81.63,0.0151,0
CUST03253,61,Employed,40672.95,65624.34,24,648,0.2483,21,1,1.6135,Medium,2734.35,0.8067,1
CUST03254,43,Self-Employed,58919.25,66645.5,36,661,0.3672,20,1,1.1311,Low,1851.26,0.377,0
CUST03255,60,Employed,100769.72,14439.54,84,700,0.073,18,1,0.1433,Low,171.9,0.0205,0
CUST03256,31,Employed,38048.9,51489.26,12,453,0.389,18,0,1.3532,Medium,4290.77,1.3532,1
CUST03257,52,Employed,51187.59,138008.51,48,568,0.1626,22,0,2.6961,Medium,2875.18,0.674,1
CUST03258,56,Employed,46025.73,41293.04,120,784,0.074,19,2,0.8972,Low,344.11,0.0897,0
CUST03259,53,Employed,47794.0,87528.17,24,623,0.1985,19,1,1.8314,Medium,3647.01,0.9157,1
CUST03260,44,Employed,56090.47,75742.89,36,782,0.4826,20,1,1.3504,Low,2103.97,0.4501,0
CUST03261,59,Unemployed,19255.28,130008.24,24,547,0.2353,20,1,5.0,High,5417.01,3.3759,2
CUST03262,54,Employed,91171.25,99764.79,48,607,0.3478,19,0,1.0943,Low,2078.43,0.2736,0
CUST03263,48,Self-Employed,90938.33,27972.28,84,667,0.2601,19,0,0.3076,Low,333.0,0.0439,0
CUST03264,57,Retired,46196.32,25715.97,36,624,0.1156,19,0,0.5567,Low,714.33,0.1856,0
CUST03265,27,Self-Employed,90062.41,85835.65,60,751,0.1265,20,0,0.9531,Low,1430.59,0.1906,0
CUST03266,24,Employed,23628.73,11737.62,60,640,0.0833,16,0,0.4968,Low,195.63,0.0994,0
CUST03267,57,Unemployed,40731.82,62061.99,24,706,0.022,20,1,1.5237,Low,2585.92,0.7618,0
CUST03268,21,Employed,44464.83,62856.61,84,562,0.4791,17,1,1.4136,Medium,748.29,0.2019,1
CUST03269,21,Employed,63981.54,33468.3,60,671,0.3557,18,2,0.5231,Low,557.81,0.1046,0
CUST03270,40,Unemployed,20663.31,48646.77,120,624,0.4477,19,1,2.3543,Medium,405.39,0.2354,1
CUST03271,39,Self-Employed,69857.37,52842.5,36,569,0.0862,19,0,0.7564,Low,1467.85,0.2521,0
CUST03272,49,Employed,67833.08,6705.0,48,687,0.2601,17,0,0.0988,Low,139.69,0.0247,0
CUST03273,30,Employed,69369.54,121854.25,48,758,0.4564,19,0,1.7566,Low,2538.63,0.4391,0
CUST03274,38,Employed,94246.75,143829.71,60,602,0.3722,18,2,1.5261,Medium,2397.16,0.3052,1
CUST03275,48,Employed,59158.41,46943.65,12,683,0.4888,18,0,0.3935,Low,3911.97,0.7935,0
CUST03276,55,Employed,33940.6,21237.91,12,632,0.1901,17,1,0.6257,Low,1769.83,0.6257,0
CUST03277,63,Retired,38691.21,143265.06,84,658,0.2084,21,0,3.7028,Medium,1705.54,0.529,1
CUST03278,51,Retired,44460.29,112379.9,12,717,0.1125,15,0,2.5276,Medium,9364.99,2.5276,1
CUST03279,47,Unemployed,25386.09,134215.65,60,765,0.4235,15,1,5.0,High,2236.93,1.0574,2
CUST03280,31,Employed,72381.06,57327.04,60,749,0.4956,20,1,0.792,Low,955.45,0.1584,0
CUST03281,58,Self-Employed,33631.21,75189.03,60,590,0.0851,19,0,2.2357,Medium,1253.15,0.4471,1
CUST03282,25,Unemployed,27827.64,139884.76,120,542,0.2601,22,2,5.0,High,1165.71,0.5027,2
CUST03283,28,Unemployed,33315.59,71635.1,36,489,0.1545,21,1,2.1502,Medium,1989.86,0.7167,1
CUST03284,54,Employed,75921.78,102453.82,12,700,0.6939,19,1,1.3495,Medium,8537.82,1.3495,1
CUST03285,32,Employed,71540.24,107195.83,24,607,0.3161,19,0,1.4984,Low,4466.49,0.7492,0
CUST03286,58,Employed,48712.33,126381.51,84,734,0.0583,19,0,2.5944,Low,1504.54,0.3706,0
CUST03287,21,Employed,95472.04,146400.95,36,567,0.145,18,2,1.5334,Medium,4066.69,0.5111,1
CUST03288,51,Self-Employed,110178.96,53560.4,84,685,0.1267,18,0,0.4861,Low,637.62,0.0694,0
CUST03289,24,Unemployed,26013.68,40880.37,84,508,0.2878,21,3,1.5715,High,486.67,0.2245,2
CUST03290,25,Employed,67441.62,16267.36,36,690,0.1527,18,0,0.2412,Low,451.87,0.0804,0
CUST03291,50,Employed,51472.63,129197.94,60,681,0.4347,19,4,2.51,High,2153.3,0.502,2
CUST03292,44,Employed,62700.37,47438.58,60,562,0.4427,21,0,0.7566,Low,790.64,0.1513,0
CUST03293,23,Employed,39925.15,12193.86,36,665,0.2601,21,0,0.3054,Low,338.72,0.1018,0
CUST03294,31,Employed,69334.67,130464.22,60,815,0.1713,20,0,1.8817,Low,2174.4,0.3763,0
CUST03295,24,Self-Employed,59639.31,78936.87,12,705,0.243,17,4,1.3236,High,6578.07,1.3236,2
CUST03296,46,Employed,75548.95,126555.41,36,850,0.2411,21,0,1.6751,Low,3515.43,0.5584,0
CUST03297,47,Self-Employed,33847.51,85399.88,120,662,0.0742,21,0,2.5231,Medium,711.67,0.2523,1
CUST03298,63,Employed,67312.32,50490.81,120,696,0.739,18,0,0.7501,Low,420.76,0.075,0
CUST03299,47,Employed,35473.57,23818.33,84,611,0.1896,15,0,0.6714,Low,283.55,0.0959,0
CUST03300,62,Employed,83647.27,68388.42,120,669,0.6614,20,1,0.8176,Low,569.9,0.0818,0
CUST03301,26,Unemployed,10000.0,8849.61,36,571,0.3368,20,2,0.885,Medium,245.82,0.295,1
CUST03302,35,Employed,27118.75,92356.62,120,722,0.1626,21,0,3.4056,Medium,769.64,0.3406,1
CUST03303,50,Unemployed,10000.0,67011.37,36,585,0.4287,22,0,5.0,High,1861.43,2.2337,2
CUST03304,62,Employed,72702.48,25520.93,60,783,0.1617,21,0,0.351,Low,425.35,0.0702,0
CUST03305,57,Unemployed,21726.68,81884.0,120,542,0.5041,22,0,3.7688,High,682.37,0.3769,2
CUST03306,57,Unemployed,25571.36,121132.05,36,625,0.3642,19,3,4.737,High,3364.78,1.579,2
CUST03307,62,Employed,53094.7,146346.04,24,630,0.3769,15,0,2.7563,Medium,6097.75,1.3782,1
CUST03308,57,Self-Employed,104613.13,81466.98,24,560,0.1372,18,5,0.7787,High,3394.46,0.3894,2
CUST03309,55,Employed,67799.83,23784.89,12,668,0.1635,19,0,0.3508,Low,1982.07,0.3508,0
CUST03310,43,Unemployed,19370.93,122552.4,36,607,0.4316,19,0,5.0,High,3404.23,2.1089,2
CUST03311,26,Employed,97359.41,105889.35,120,762,0.6242,19,0,1.0876,Low,882.41,0.1088,0
CUST03312,24,Employed,51683.94,143325.83,36,585,0.2905,20,2,2.7731,High,3981.27,0.9244,2
CUST03313,38,Self-Employed,103784.76,82605.88,84,683,0.1908,21,0,0.7959,Low,983.4,0.1137,0
CUST03314,29,Unemployed,21824.3,56780.07,60,643,0.1931,19,0,2.6017,Medium,946.33,0.5203,1
CUST03315,49,Employed,85618.75,144611.82,84,632,0.2599,19,1,1.689,Medium,1721.57,0.2413,1
CUST03316,33,Self-Employed,24497.31,83074.46,120,657,0.1997,16,0,3.3912,Medium,692.29,0.3391,1
CUST03317,37,Employed,32304.4,7306.32,48,706,0.2234,19,1,0.2262,Low,152.22,0.0565,0
CUST03318,52,Employed,44438.17,73682.01,84,499,0.0266,18,0,1.6581,Low,877.17,0.2369,0
CUST03320,24,Employed,53494.28,111967.63,48,583,0.2615,18,2,2.0931,Medium,2332.66,0.5233,1
CUST03321,25,Employed,59765.9,87062.04,120,590,0.4369,15,0,1.4567,Low,725.52,0.1457,0
CUST03322,57,Unemployed,27802.74,20921.16,36,648,0.042,18,2,0.7525,Medium,581.14,0.2508,1
CUST03323,61,Employed,67568.77,122886.64,12,738,0.134,18,0,1.8187,Low,10240.55,1.8187,0
CUST03324,33,Self-Employed,90847.61,82783.4,24,774,0.5911,15,1,0.9112,Low,3449.31,0.4556,0
